Text ID	English	German	French	Spanish	Russian	Italian	Chinese	Japanese			
&Text.Inmates.Showers	Сунься!	Zusammenrücken!	Pousse-toi !	¡Moveos!	Подвинься!	Spostati!	让一让！ 	もっと詰めろぉ！			
&Text.Inmates.Showers	Посунься, любий	"Zusammenrücken, Herzchen."	"Décale-toi, bébé."	"Muévete, cariño."	"Подвинься, золотце"	"Spostati, tesoro"	让一让， 亲爱的	詰めてくれ、 ハニー			
&Text.Inmates.FoodHall	Дві виделки…	Zwei Gabeln.	Le couteau ?	Dos tenedores...	Две вилки...	Due forchette...	两把叉子……	食えたもんじゃない…			
Text.JobQuota.B	"Знову не виконав роботу, ще кілька разів ($ATTEMPTS_LEFT) і мене звільнять!"	"Zweite Warnung, noch $ATTEMPTS_LEFT Mal das Soll nicht erfüllen und ich bin arbeitslos!"	Encore un avertissement. Encore $ATTEMPTS_LEFT et c'est la porte !	"Otro intento, ¡si fallo $ATTEMPTS_LEFT más me quedo sin trabajo!"	"Еще одна попытка, еще $ATTEMPTS_LEFT невыполненных норм, и меня уволят!"	"Un altro fallimento, altri $ATTEMPTS_LEFT errori e perderò il lavoro!"	又罢工了。 再出现$ATTEMPTS_LEFT次不完成指标的情况， 我就要丢饭碗了！ 	またノルマを達成できなかった。 もう$ATTEMPTS_LEFT回失敗すると、 仕事を失ってしまう！			
&Text.Guards.InmatesBeingNaughtyDEMO	Не змушуй мене гарненько тебе побити!	"Zwing mich nicht dazu, dich zu verprügeln!"	"Arrête, ou tu recevras une bonne vieille correction !"	¡No me hagas darte una buena paliza!	Не заставляй ломать об тебя дубинку!	Non costringermi a darti un po’ di sane botte!	别逼我揍你！ 	おまえをぶん殴らせるな！			
&Text.Inmates.PlayerRep1	Не змушуй мене пустити тобі юшку	"Zwing mich nicht, dir eine zu hauen."	Me force pas à t'en mettre une.	No hagas que te dé.	Не заставляй меня применять силу	Non costringermi a pestarti	别逼我打你	オレに殴らせるな			
Text.Engineer.EquipItem	Мені потрібні лютівник та захисні окуляри	Ich brauche einen Lötkolben und eine Schutzbrille	Il me faut des lunettes et un fer à souder	Necesito un soldador y gafas de protección.	Мне нужен паяльник и защитные очки	Mi servono il Saldatore e gli Occhiali protettivi.	我需要焊接铁块和安全护目镜	「はんだごて」と「安全ゴーグル」が必要だ			
											
&Text.NPC.JobstaffGreeting	Гаразд?	Geht’s gut?	C'est bon ?	¿Vale?	Хорошо?	Ve bene?	你好吗？	それで？			
&Text.NPC.JobstaffGreeting	Відбулися цікаві події	Hat sich was Interessantes getan?	Voilà un développement intéressant.	Hay interesantes progresos.	Ходят интересные слухи	Ci sono sviluppi interessanti	事情变得有趣了	面白いことになった			
&Text.NPC.JobstaffGreeting	Вгадай що…	Rate mal ...	Devine quoi...	¿Adivinar qué?	Не угадаешь...	Indovina...	你猜发生了什么……	実はだ…			
&Text.NPC.JobstaffGreeting	Як життя?	Wie läuft’s?	Comment ça va ?	¿Cómo va?	Как дела?	Come va?	你好吗？	調子はどうだね？			
&Text.NPC.JobstaffGreeting	"О-о-о, вітаю, незнайомцю!"	"Oh, hallo, Fremder!"	"Salut, toi !"	"¡Oh, hola!"	"Привет, незнакомец!"	"Oh, salve!"	你好， 陌生人！ 	どうも、 新顔さん！			
											
											
&Text.NPC.JobstaffBanter	Що-ж, се ніяково	Das ist jetzt peinlich.	"Hum, c'est gênant."	Esto es algo incómodo.	Это странно	"Beh, è imbarazzante"	好尴尬	おっと気まずい			
&Text.NPC.JobstaffBanter	Знову цей?	Der schon wieder?	Encore celui-là ?	¿Otra vez este?	Снова он?	Di nuovo?	又是这家伙？	またこいつか？			
&Text.NPC.JobstaffBanter	Глянь-но на цього…	Der Zustand von dem ...	Sacrément amoché...	Vaya condiciones....	Состояние этого...	Guarda in che stato è...	这家伙的状态……	こいつの恰好ときたら…			
&Text.NPC.JobstaffBanter	Ти ходиш тонкою кригою!	Du läufst auf dünnem Eis!	Déconne pas !	¡Te la estás jugando!	Ходишь по тонкому льду!	Sei sul filo del rasoio!	你如履薄冰！ 	いつでもクビにできるんだぞ！			
&Text.NPC.JobstaffBanter	Розпочнімо ж...	Gehen wir’s an ...	"Allez, on s'y met..."	Vamos a comenzar con esto...	Пора разобраться с этим...	Andiamo avanti...	开始吧……	さっさと片づけるか…			
&Text.NPC.JobstaffBanter	Ненавиджу цю роботу	Ich hasse den Job.	Je hais ce boulot.	Odio este trabajo.	Ненавижу эту работу	Odio questo lavoro	我讨厌这份工作	この仕事がだいっ嫌いだ			
&Text.NPC.JobstaffBanter	Невже ми не можемо сим знехтувати?	Können wir den nicht ignorieren?	On ne peut pas ignorer celui-ci ?	¿Podemos ignorar a este?	Мы не можем пропустить этого?	Possiamo far finta di niente?	我们能无视这家伙吗？	こいつはシカトしても？			
&Text.NPC.JobstaffBanter	Ох, я всяке знаю...	"Oh, ich weiß Sachen ..."	"Oh, je sais des choses."	Yo sé cosas...	Я повидал жизнь...	Io so delle cose...	噢， 我知道的不少呢……	ああ、 そっち系ね…			
&Text.NPC.JobstaffBanter	Ким ти себе вважаєш?	"Was glaubst du, wer du bist?"	Pour qui tu te prends ?	¿Quién te crees que eres?	Кем ты себя возомнил?	Chi ti credi di essere?	你以为自己是谁啊？	何様のつもりだ？			
&Text.NPC.JobstaffBanter	Час усе обміркувати…	"Zeit, darüber nachzudenken."	Réfléchis à tes actes...	Hora de pensárselo...	Пришло время все обдумать...	Pensa a ciò che hai fatto...	该考虑考虑了……	よく考えたまえ…			
&Text.NPC.JobstaffBanter	Розслабся	Beruhig dich.	Relax.	Relájate.	Остынь	Rilassati	冷静点	落ち着きたまえ			
&Text.NPC.JobstaffBanter	Ти жалюгідний	Du bist erbärmlich.	T'es pathétique.	Eres patético.	Ты жалок	Patetico	你真可悲	まったく情けない			
&Text.NPC.JobstaffBanter	Не дивись так на мене	Glotz mich nicht an.	Me reluque pas.	No me mires así.	Хватит на меня пялиться	Non fissarmi	别盯着我	ジロジロ見るな			
&Text.NPC.JobstaffBanter	Заціпся	Halt den Mund.	Tais-toi.	Cállate.	Заткнись	Taci	闭嘴	だまれ			
&Text.NPC.JobstaffBanter	Якісь проблеми?	Hast du ein Problem?	T'as un problème ?	¿Tienes algún problema?	У тебя проблемы?	C’è qualche problema?	你有什么问题吗？	文句でもあるのか？			
&Text.NPC.JobstaffBanter	Гм-м-м-м-м…	Hmmmmm ...	Hummm...	Mmmm…	Хм-м-м...	Uhmmm...	嗯……	ふーむ…			
&Text.NPC.JobstaffBanter	Не хочу, аби бачили, що я з тобою спілкуюся	Ich will nicht mit dir gesehen werden.	On peut pas me voir en train de te parler.	No quiero que me vean hablando contigo.	"Не хочу, чтобы видели, как мы разговариваем"	Non voglio che mi vedano parlare con te	我不想别人看到我在跟你谈话	キミと話してるところを見られたくない			
&Text.NPC.JobstaffBanter	Знайдено закоренілого дебіла	Idiot gefunden.	"Détection de débile, ici."	"Confirmado, tenemos un idiota."	Обнаружен конченый придурок	Idiota individuato	确认， 已找到那个蠢货	掛け値なしのボンクラだ			
&Text.NPC.JobstaffBanter	Ти мені набридаєш	Langweilig!	Tu m'ennuies.	Me aburres.	Ты меня достал	Mi annoi	你这人真无聊	つまらんヤツだ			
&Text.NPC.JobstaffBanter	Ги-ги	lol	MDR	¡Ja!	ржу не могу	lol	哈哈哈	ギャハハ			
&Text.NPC.JobstaffBanter	Ти не такий то й цікавий	So interessant bist du nicht.	Tu m'intéresses pas.	No eres tan interesante.	Не такой уж ты интересный	Non sei così interessante	你没那么有趣	面白みのないヤツだ			
&Text.NPC.JobstaffBanter	Я мав бути під враженням?	Soll ich beeindruckt sein?	C'est censé m'impressionner ?	¿Debo estar impresionado?	"Я что, должен быть впечатлен?"	Dovrei impressionarmi?	我应该觉得了不起吗？	褒めたほうがよかったか？			
&Text.NPC.JobstaffBanter	Так-так-так…	"Sieh an, sieh an ..."	"Bien, bien, bien..."	"Vaya, vaya, vaya..."	Так-так-так...	Bene bene bene...	哎呀呀……	これはこれは…			
&Text.NPC.JobstaffBanter	Не можеш витерпіти?	Schaffst es nicht?	Trop difficile ?	¿No podéis más?	"Что, слабо?"	Non ci riuscite?	搞不定吗？	キミにはムリか？			
											
											
											
											
											
											
											
&Text.NPC.JobstaffLeaving	Я маю йти	Ich muss los.	J'y vais.	Tengo que irme.	Мне пора	Devo andare	我得走了	行かないと			
&Text.NPC.JobstaffLeaving	Я все одно збирався йти	Ich muss sowieso los.	Je vais partir.	No estaré de todas maneras.	Меня все равно не будет	Devo andare comunque	反正我也要走	とにかく失礼する			
&Text.NPC.JobstaffLeaving	Я маю дещо зробити!	Ich muss was erledigen!	J'ai des choses à faire !	¡Tengo cosas que hacer!	У меня есть дела!	Ho delle cose da fare!	我有事要做呢！ 	私も忙しいのでね！			
											
											
											
											
											
&Text.NPC.Generic	"Без мене нічого не владнають!"	Ohne mich würde hier gar nichts laufen!	"Sans moi, rien ne serait fait !"	"¡Sin mí, esto no iría a ninguna parte!"	Без меня был бы полный хаос	Senza di me sarebbe un disastro!	没有我， 什么事都办不好！ 	ひとりじゃ何もできないくせに！			
&Text.NPC.Generic	Я шо — в’язень?	Bin ich Insasse?	Je suis un détenu ?	¿Soy un preso?	Я заключенный?	Sono un detenuto?	我是囚犯吗？	まるで囚人だろう？			
&Text.NPC.Generic	Я тут, не аби погутарити	Bin nicht zum Plaudern da.	Va bavarder plus loin.	No estoy aquí para hablar.	Я здесь не за болтовней	Non son qui per conversare	我不是来聊天的	おしゃべりに来てるわけじゃない			
&Text.NPC.Generic	Умови в цьому місці надзвичайно паскудні!	Die Zustände hier sind völlig unzumutbar!	Cet endroit est dans un piteux état !	¡Las condiciones de este sitio son absolutamente asquerosas!	Условия здесь просто ужасающие!	Lo stato di questo posto è assolutamente indegno!	这地方的条件糟糕透顶！ 	まったくひどい場所だ、 完全に腐ってる！			
&Text.NPC.Generic	Се місце жахливе!	Dieser Ort ist in fürchterlichem Zustand!	Cet endroit est une décharge !	¡Este lugar es un desastre!	Это место в жутком состоянии!	Questo posto è in uno stato pietoso!	这里是个绝对主义国家！ 	この場所には一切自由がない！			
&Text.NPC.Generic	Невже?!	Ernsthaft?!	Sérieux ?!	¡¿En serio?!	Серьезно?!	Sul serio?!	当真？！ 	本気か？！			
&Text.NPC.Generic	Добре?	Geht’s gut?	C'est bon ?	¿Vale?	Хорошо?	Ve bene?	你好吗？	大丈夫か？			
&Text.NPC.Generic	Га?	Häh?	Hum ?	¿Eh?	Э?	Eh?	嗯？	うん？			
&Text.NPC.Generic	*Зітхає*	Gähn ...	*Bâille*	Bostezo…	Зевает...	Yawn…	打哈欠……	まったく…			
&Text.NPC.Generic	Як скажеш...	Egal ...	Peu importe...	Da igual...	Плевать...	Come vuoi...	随便了……	知らんね…			
&Text.NPC.Generic	*Позіхає*	*Gähn*	*Baille*	*Bostezo*	*Зевает*	*Yawn*	*打哈欠*	ふぁ～あ…			
&Text.NPC.Generic	Легше не стає	Wird nicht leichter werden.	Ça ne s'arrange pas.	No es nada fácil.	Проще не становится	È sempre più difficile	并没有变简单	すべてが悪くなる一方だ			
&Text.NPC.Generic	Здоров	Was geht?	Yo	¿Qué hay?	Отлично	Ehi	怎么了	どうした？			
											
Text.Player.NoStaminaInteract	Я занадто втомлений!	Ich habe keine Energie mehr!	Je n'ai plus d'énergie !	¡Me he quedado sin energía!	У меня закончилась энергия!	Non ho più energia!	我没能量了！ 	スタミナぎれだ！			
Text.Player.TryGiftContrabandToGuard	Це було б необачно з мого боку...	Das wäre ziemlich dumm von mir ...	Ce serait stupide de ma part...	Eso sería una tontería por mi parte...	Это было бы глупо...	Sarebbe decisamente stupido...	这对我来说太傻了……	バカなことはよそう…			
Text.Player.EmptyContainer	Тут пусто!	Der Container ist leer	Le container est vide!	El contenedor esta vacio	контейнер пуст!	Il contenitore è vuoto!	容器是空的!	コンテナが空だ！			
											
END											
											
											
											
											
											
											
											
											
